time,x,y,z,x^,y^,z^,x^^,y^^,z^^,phi,theta,psi,phi^,theta^,psi^,phi^^,theta^^,psi^^
15.20093,0.7258301,0.3833008,0.5864258,-0.942193561,-0.825028994,0.278264347,-88.06453832,-27.04201148,3.70906513,-0.02321288,-0.4141666,-0.09529497,-0.586313377,-11.24988802,-1.306990002,-26.87035028,-272.3464512,-36.15075789
15.25093,0.7302246,0.3979492,0.5900879,0.08789,0.292968,0.073242,20.60167123,22.35993988,-4.100446943,0.009162978,-0.3207043,-0.158825,0.64751716,1.869246,-1.2706006,24.67661075,262.3826804,0.72778804
15.30093,0.6486816,0.4208984,0.5712891,-1.63086,0.458984,-0.375976,-34.375,3.32032,-8.98436,-0.01832596,0.1899791,-0.09040806,-0.54977876,10.213668,1.3683388,-23.9459184,166.88844,52.778788
15.35094,0.8027344,0.4125976,0.5839844,3.080439912,-0.165982803,0.253855229,94.20715681,-12.4968367,12.59410576,-0.0439823,-0.3726278,-0.05375614,-0.513024195,-11.24988802,0.732891822,0.734944308,-429.1852834,-12.70639829
15.40094,0.7019043,0.4221191,0.5634766,-2.016602,0.19043,-0.410156,-101.9408382,7.128256069,-13.28022458,-0.04642576,0.1050688,-0.06719518,-0.0488692,9.553932,-0.2687808,9.283099903,416.0764004,-20.03345243
15.45094,0.7424316,0.4245605,0.5581055,0.810546,0.048828,-0.107422,56.54296,-2.83204,6.05468,-0.06108652,-0.04459316,-0.02504547,-0.2932152,-2.9932392,0.8429942,-4.88692,-250.943424,22.2355
15.50095,0.6994629,0.4272461,0.5515137,-0.85920216,0.05370126,-0.131809638,-33.38828553,0.097445706,-0.48765523,-0.05925393,-0.04031711,-0.0140499,0.036644471,0.085503899,0.219867427,6.595874247,61.56254947,-12.46004346
15.55095,0.6938477,0.423584,0.5583496,-0.112304,-0.073242,0.136718,14.93796319,-2.538865195,5.370552761,-0.04459316,-0.04153884,-0.009773844,0.2932154,-0.0244346,0.08552112,5.131418578,-2.198769984,-2.68692613
15.60095,0.7043457,0.4260254,0.5585938,0.20996,0.048828,0.004884,6.44528,2.4414,-2.63668,-0.03298672,-0.04031711,-0.01832596,0.2321288,0.0244346,-0.17104232,-1.221732,0.977384,-5.1312688
15.65096,0.7145996,0.4187011,0.567627,0.205036993,-0.146456709,0.180627874,-0.09844046,-3.904913191,3.514174654,-0.007941248,-0.04337143,-0.03237586,0.500809278,-0.061074185,-0.280941812,5.372535056,-1.709833737,-2.197550323
15.70096,0.684082,0.4189453,0.5256348,-0.610352,0.004884,-0.839844,-16.30777985,3.026814173,-20.40943749,0.005497787,0.1362229,-0.001832596,0.2687807,3.5918866,0.61086528,-4.640571563,73.0592157,17.83614183
15.75096,0.7331543,0.4243164,0.5654297,0.981446,0.107422,0.795898,31.83596,2.05076,32.71484,0.0122173,-0.1142318,-0.01832596,0.13439026,-5.009094,-0.32986728,-2.6878088,-172.019612,-18.8146512
15.80096,0.7109375,0.4191894,0.5527344,-0.444336,-0.10254,-0.253906,-28.51564,-4.19924,-20.99608,0.02748894,-0.01771509,-0.003665192,0.3054328,1.9303342,0.29321536,3.4208508,138.788564,12.4616528
15.85097,0.7275391,0.4216308,0.5654297,0.331965607,0.048818236,0.253855229,15.52292755,3.026559415,10.15319394,0.02382374,0.01466077,0.04581489,-0.073289342,0.647387722,0.989403759,-7.572928257,-25.65379879,13.92098379
15.90097,0.6989746,0.4230957,0.5754395,-0.57129,0.029298,0.200196,-18.06511214,-0.390404727,-1.073184579,0.02565634,0.03604105,0.05558874,0.036652,0.4276056,0.195477,2.198826843,-4.395642449,-15.87853518
15.95097,0.7009277,0.4121093,0.5600586,0.039062,-0.219728,-0.307618,12.20704,-4.98052,-10.15628,0.02260201,0.04092797,0.0439823,-0.0610866,0.0977384,-0.2321288,-1.954772,-6.597344,-8.552116
16.00098,0.7177734,0.4172363,0.5615234,0.336846631,0.102519496,0.029290142,5.954501713,6.44366119,6.736815476,0.01038471,-0.08246681,0.04520403,-0.244297141,-2.46740212,0.024429714,-3.663478116,-51.29255188,5.130144252
16.05098,0.6638184,0.4121093,0.5561523,-1.0791,-0.10254,-0.107422,-28.31893261,-4.101189922,-2.734242839,0.01466077,0.01710423,0.01527163,0.0855212,1.9914208,-0.598648,6.596366811,89.17645839,-12.46155428
16.10098,0.7260742,0.4284668,0.564209,1.245116,0.32715,0.161134,46.48432,8.5938,5.37112,0.02321288,0.003054326,0.007330383,0.1710422,-0.28099808,-0.15882494,1.71042,-45.4483776,8.7964612
16.15099,0.6486816,0.4162597,0.5571289,-1.547542492,-0.244093181,-0.141573685,-55.84200143,-11.42257911,-6.052943117,0.006108652,0.1435533,0.01160644,-0.342016157,2.809417596,0.085504039,-10.25911531,61.79595434,4.885602463
16.20099,0.6958008,0.4196777,0.541748,0.942384,0.06836,-0.307618,49.79852983,6.249063627,-3.320886295,0.02504547,0.2907718,0.02443461,0.37873636,2.94437,0.2565634,14.41505034,2.69904807,3.421187216
16.25099,0.8129883,0.4279785,0.6345215,2.34375,0.166016,1.85547,28.02732,1.95312,43.26176,0.009773844,-0.1777618,-0.04764749,-0.30543252,-9.370672,-1.441642,-13.6833776,-246.30084,-33.964108
16.30099,0.6347656,0.423584,0.5563965,-3.564454,-0.08789,-1.5625,-118.16408,-5.07812,-68.3594,0.04825835,-0.009773844,-0.02871067,0.76969012,3.35975912,0.3787364,21.5024528,254.6086224,36.407568
16.351,0.7116699,0.4187011,0.5727539,1.537778444,-0.097638472,0.327082583,102.024244,-0.19493046,37.78409485,0.04520403,0.03054326,0.004276057,-0.061074185,0.806180844,0.659602619,-16.61196371,-51.06135325,5.616201149
16.401,0.6623535,0.4345703,0.5725098,-0.986328,0.317384,-0.004882,-50.48212889,8.300449446,-6.63929167,0.008552114,0.02687807,0.03543019,-0.73303832,-0.0733038,0.62308266,-13.4392827,-17.58969288,-0.73039919
16.451,0.6977539,0.4165039,0.5637207,0.708008,-0.361328,-0.175782,33.88672,-13.57424,-3.418,0.009162978,0.12706,0.01343904,0.01221728,2.0036386,-0.439823,14.905112,41.538848,-21.2581132
16.50101,0.6960449,0.4216308,0.588623,-0.034173165,0.102517497,0.497946411,-14.84065518,9.275054919,13.47187384,-0.01832596,-0.004276057,0.02015855,-0.549668826,-2.626195901,0.134363327,-11.23547503,-92.57817438,11.48143026
16.55101,0.7106934,0.4121093,0.576416,0.29297,-0.19043,-0.24414,6.542863307,-5.85894993,-14.84172821,0.003054326,0.1130101,0.01282817,0.42760572,2.34572314,-0.1466076,19.54549092,99.43838082,-5.619418547
16.60101,0.7275391,0.4267578,0.5976563,0.336914,0.29297,0.424806,0.87888,9.668,13.37892,-0.02687807,-0.08857546,0.01038471,-0.59864792,-4.0317112,-0.0488692,-20.5250728,-127.5486868,1.954768
16.65102,0.5397949,0.3149414,0.4050293,-3.754133173,-2.235880824,-3.851769646,-81.80458255,-50.5669031,-85.51441004,0.1062905,0.9456194,0.003665192,2.662838832,20.67976125,-0.134363487,65.21669171,494.1306228,-1.709543837
16.70102,1.009277,0.4362793,0.6872559,9.389642,2.426758,5.644532,262.8755035,93.25277648,189.9260329,-0.05375614,-0.05375614,0.03237586,-3.2009328,-19.9875108,0.57421336,-117.2754326,-813.345441,14.17153695
16.75102,0.6738281,0.4257813,0.5627441,-6.708978,-0.20996,-2.490236,-321.9724,-52.73436,-162.69536,0.01282817,0.4251622,0.04153884,1.3316862,9.5783668,0.1832596,90.65238,591.317552,-7.8190752
16.80103,0.7192383,0.4221191,0.6022949,0.908022396,-0.073229354,0.790857828,152.309546,2.734066104,65.60875482,0.04642576,0.08918633,0.003665192,0.671817437,-6.718173765,-0.757321496,-13.19473632,-325.8656382,-18.80786034
16.85103,0.5810547,0.4238281,0.5605469,-2.763672,0.03418,-0.83496,-73.43388791,2.148187083,-32.51635657,0.03909538,0.2816089,0.01160644,-0.1466076,3.8484514,0.15882496,-16.36850073,211.3325033,18.32292911
16.90103,0.7458496,0.404541,0.6049805,3.295898,-0.385742,0.888672,121.1914,-8.39844,34.47264,0.03359759,-0.07574729,-0.03909538,-0.1099558,-7.1471238,-1.0140364,0.733036,-219.911504,-23.4572272
16.95103,0.6606445,0.4086914,0.5952148,-1.704102,0.083008,-0.195314,-100,9.375,-21.67972,0.009162978,-0.3017674,-0.04276057,-0.48869224,-4.5204022,-0.0733038,-7.5747288,52.534432,18.814652
17.00104,0.6660156,0.4077148,0.5976563,0.10740052,-0.019528094,0.048820236,36.22280584,-2.050311825,4.881708377,-0.006719518,0.03909538,-0.02260201,-0.317586403,6.815892422,0.403090582,3.421432459,226.6805563,9.525982441
17.05104,0.6806641,0.4123535,0.5869141,0.29297,0.092774,-0.214844,3.711389602,2.246041888,-5.273284719,-0.01710423,0.1582141,0.007941248,-0.20769424,2.3823744,0.61086516,2.197843254,-88.67036043,4.155491562
17.10104,0.7287598,0.4289551,0.5983887,0.961914,0.332032,0.229492,13.37888,4.78516,8.88672,-0.01710423,-0.1233948,-0.04276057,0,-5.632178,-1.01403636,4.1538848,-160.291048,-32.4980304
17.15105,0.6738281,0.4194336,0.5795898,-1.098414317,-0.190391922,-0.375902819,-41.19832668,-10.44638915,-12.10547529,-0.01160644,-0.02932153,-0.01893682,0.109933813,1.881089182,0.476379724,2.198236617,150.2352966,29.80236121
17.20105,0.6750488,0.4233398,0.5817871,0.024414,0.078124,0.043946,22.45656634,5.370318432,8.396976389,-0.007941248,0.01466077,-0.000610865,0.07330384,0.879646,0.366519096,-0.732599465,-20.02886364,-2.197212561
17.25105,0.637207,0.4279785,0.5583496,-0.756836,0.092774,-0.46875,-15.625,0.293,-10.25392,-0.01832596,0.1380555,-0.004886922,-0.20769424,2.4678946,-0.085521136,-5.6199616,31.764972,-9.04080464
17.30106,0.4365234,0.4689941,0.560791,-4.012869426,0.82014797,0.048818236,-65.10764699,14.54457049,10.34929487,0.149662,1.703092,0.2156354,3.359087383,31.29447111,4.409564527,71.32136818,576.4162469,89.88373651
17.35106,0.8017578,0.4169922,0.6574707,7.304688,-1.040038,1.933594,226.3511485,-37.20371941,37.69551527,0.1197296,0.9822713,0.04337143,-0.598648,-14.416414,-3.4452794,-79.15470765,-914.2177021,-157.0968785
17.40106,0.6564941,0.4069824,0.6428223,-2.905274,-0.200196,-0.292968,-204.19924,16.79684,-44.53124,0.07819075,0.06352998,0.04337143,-0.830777,-18.3748264,0,-4.64258,-79.168248,68.905588
17.45107,0.5922852,0.415039,0.6535645,-1.283921216,0.16109978,0.21480104,32.42057157,7.224470707,10.15335013,0.1240056,0.0140499,0.02443461,0.916113777,-0.989403719,-0.378660668,34.93082938,347.6389258,-7.571699018
17.50107,0.6074219,0.4301758,0.6848145,0.302734,0.302736,0.625,31.73310432,2.832724399,8.203979204,0.1246165,0.1765401,0.06169739,0.012218,3.249804,0.7452556,-18.07791554,84.78415439,22.47832536
17.55107,0.5976563,0.4250489,0.6901855,-0.195312,-0.102538,0.10742,-9.96092,-8.10548,-10.3516,0.09590584,0.1728749,0.08002335,-0.5742132,-0.073304,0.3665192,-11.728624,-66.46216,-7.574728
17.60107,0.6049805,0.4191894,0.6835938,0.146484,-0.11719,-0.131834,6.83592,-0.29304,-4.78508,0.07452556,0.1655445,0.05681047,-0.4276056,-0.146608,-0.4642576,2.932152,-1.46608,-16.615536
17.65108,0.5959473,0.4279785,0.6748047,-0.180627874,0.175746851,-0.175746851,-6.540929303,5.857565499,-0.878081396,0.04581489,0.01954769,0.07330383,-0.57409858,-2.91935233,0.32980124,-2.929273751,-55.44379783,15.87800119
17.70108,0.5817871,0.4155273,0.6635742,-0.283204,-0.249024,-0.22461,-2.051522511,-8.495417013,-0.977262987,0.05131268,0.004276057,0.05986479,0.1099558,-0.30543266,-0.2687808,13.68108761,52.27839339,-11.9716408
17.75108,0.5651855,0.3881836,0.6765137,-0.332032,-0.546874,0.25879,-0.97656,-5.957,9.668,0.07269296,-0.03054326,0.0140499,0.4276056,-0.69638634,-0.9162978,6.352996,-7.8190736,-12.95034
17.80109,0.5500488,0.4328613,0.6799316,-0.302673465,0.893375325,0.068344331,0.587053283,28.79922665,-3.808151747,0.06841691,-0.06597345,-0.03848451,-0.085503899,-0.708462108,-1.050478104,-10.26013796,-0.241467058,-2.683069474
17.85109,0.5571289,0.4221191,0.6748047,0.141602,-0.214844,-0.102538,8.885509306,-22.1643865,-3.417646623,0.08002335,-0.06841691,-0.1203405,0.2321288,-0.0488692,-1.6371198,6.352653984,13.19185815,-11.73283391
17.90109,0.5771484,0.4394531,0.6791992,0.40039,0.34668,0.08789,5.17576,11.23048,3.80856,0.08002335,-0.1295034,-0.1783727,0,-1.2217298,-1.160644,-4.642576,-23.457212,9.529516
17.9511,0.5949707,0.4643554,0.6801758,0.356374725,0.497946411,0.019528094,-0.880129473,3.02472327,-1.366964719,0.0580322,-0.09896017,-0.1905899,-0.439735053,0.610742452,-0.244295141,-8.792942471,36.64211661,18.32331252
18.0011,0.6176758,0.456543,0.6552734,0.454102,-0.156248,-0.498048,1.954545499,-13.08388821,-10.35152189,0.04948008,0.003665192,-0.1453859,-0.1710424,2.05250724,0.90408,5.37385306,28.83529577,22.96750282
18.0511,0.6635742,0.4658203,0.6420898,0.917968,0.185546,-0.263672,9.27732,6.83588,4.68752,0.03054326,0.03970624,-0.04886922,-0.3787364,0.72082096,1.9303336,-4.15388,-26.6337256,20.525072
18.1011,0.6682129,0.4577637,0.652832,0.092774,-0.161132,0.214844,-16.50388,-6.93356,9.57032,0.0299324,0.06169739,0.0439823,-0.0122172,0.439823,1.8570304,7.330384,-5.6199592,-1.466064
18.15111,0.7070313,0.4609375,0.6384277,0.776212757,0.063463307,-0.288028394,13.66604194,4.491007945,-10.0554368,0.004276057,-0.1478294,0.1392773,-0.513024255,-4.18969786,1.905518896,-10.01413828,-92.57190283,0.969576009
18.20111,0.6208496,0.4536133,0.6357422,-1.723634,-0.146484,-0.05371,-49.99693515,-4.198946147,4.686367886,0.03970624,-0.08063421,0.213192,0.70860366,1.3439038,1.478294,24.4325583,110.6720332,-8.544497924
18.25111,0.6286621,0.4477539,0.6716309,0.15625,-0.117188,0.717774,37.59768,0.58592,15.42968,0.06169739,0.1362229,0.2602286,0.439823,4.3371422,0.940732,-5.3756132,59.864768,-10.75124
18.30112,0.6015625,0.4477539,0.6618652,-0.541883623,0,-0.195274945,-13.95988049,2.343291342,-18.25732743,0.04581489,0.1288926,0.2681699,-0.317586483,-0.146576685,0.158794241,-15.14516062,-89.6564464,-15.63562805
18.35112,0.6049805,0.4460449,0.6140137,0.06836,-0.03418,-0.95703,12.20487247,-0.6836,-15.2351011,0.06230826,0.0140499,0.2565634,0.3298674,-2.296854,-0.23213,12.94907765,-43.00554631,-7.818484823
18.40112,0.628418,0.4157715,0.5944824,0.46875,-0.605468,-0.390626,8.0078,-11.42576,11.32808,0.08368854,-0.2681699,0.2229658,0.4276056,-5.644396,-0.671952,1.954764,-66.95084,-8.79644
18.45113,0.5891113,0.4353027,0.6757813,-0.785976805,0.390545891,1.625652869,-25.08951819,19.91629456,40.31751389,0.1692097,0.04886922,0.2321288,1.710081184,6.339514497,0.183223355,25.6443828,239.6302839,17.10008709
18.50113,0.5549316,0.4301758,0.6364746,-0.683594,-0.102538,-0.786134,2.047656093,-9.861677816,-48.23573739,0.267559,0.7929031,0.2364049,1.966986,14.8806776,0.085522,5.138096325,170.8232621,-1.954027107
18.55113,0.5791016,0.3962402,0.6577148,0.4834,-0.678712,0.424804,23.33988,-11.52348,24.21876,0.24007,1.404379,0.3769039,-0.54978,12.229518,2.80998,-50.33532,-53.023192,54.48916
18.60114,0.6218262,0.4465332,0.6821289,0.854321136,1.005658868,0.488184363,7.416939328,33.68068123,1.267353792,0.1728749,1.343293,0.444099,-1.343633273,-1.221475705,1.343633273,-15.87389069,-268.9660809,-29.32107032
18.65114,0.338623,0.3950195,0.7922363,-5.664064,-1.030274,2.202148,-130.3677027,-40.71865736,34.27927274,-0.09957103,0.5503896,0.340252,-5.4489186,-15.858068,-2.07694,-82.10570653,-292.7318459,-68.41146547
18.70114,0.605957,0.401123,0.9147949,5.34668,0.12207,2.451172,220.21488,23.04688,4.98048,-0.2932153,0.04948008,0.2272419,-3.8728854,-10.0181904,-2.260202,31.520664,116.797552,-3.66524
18.75114,0.3054199,0.4123535,0.8935547,-6.010742,0.22461,-0.424804,-227.14844,2.0508,-57.51952,-0.5222898,0.2950479,0.2260201,-4.58149,4.9113564,-0.024436,-14.172092,298.590936,44.71532
18.80115,0.6179199,0.3662109,0.8588868,6.24875025,-0.922667467,-0.693219356,245.1408168,-22.94096114,-5.367233676,-0.498466,0.5674938,0.3194825,0.476380724,5.447828434,1.868874225,101.137187,10.72729523,37.85863278
18.85115,0.3891602,0.3352051,0.9345703,-4.575194,-0.620116,1.51367,-216.478885,6.05102933,44.13778712,-0.743423,0.1600467,0.2858849,-4.89914,-8.148942,-0.671952,-107.5104145,-271.9354087,-50.8165245
18.90115,0.4025879,0.2453613,0.9379882,0.268554,-1.796876,0.068358,96.87496,-23.5352,-28.90624,-0.8570439,0.1142318,0.217468,-2.272418,-0.916298,-1.368338,52.53444,144.65288,-13.92772
18.95116,0.2492676,0.246582,1.099121,-3.065792841,0.024409118,3.222011598,-66.67360211,36.41841868,63.06045986,-1.119716,0.5552765,0.1747075,-5.252391522,8.819130174,-0.855038992,-59.58755292,194.6696296,10.26392737
19.00116,0.3088379,0.1901855,1.031006,1.191406,-1.12793,-1.3623,85.14397683,-23.04678236,-91.68623195,-1.345736,1.007928,0.03054326,-4.5204,9.05303,-2.8832848,14.63983043,4.677996521,-40.56491616
19.05116,0.2739258,0.1166992,1.121582,-0.698242,-1.469726,1.81152,-37.79296,-6.83592,63.4764,-1.422705,1.373836,-0.1233948,-1.53938,7.31816,-3.0787612,59.6204,-34.6974,-3.909528
19.10117,0.2873535,0.05615234,1.01123,0.2685003,-1.210695061,-2.20659868,19.3309798,5.179582864,-80.34630434,-1.620625,1.490511,-0.2235767,-3.957608478,2.333033393,-2.003237353,-48.35489859,-99.68259561,21.50617571
19.15117,0.1821289,0.02563477,1.061523,-2.104492,-0.6103514,1.00586,-47.459846,12.00687322,64.24917361,-1.621847,1.65239,-0.3597996,-0.02444,3.23758,-2.724458,78.66336957,18.09093213,-14.42441295
19.20117,0.09350586,-0.04150391,0.8852539,-1.7724608,-1.3427736,-3.525382,6.640624,-14.648444,-90.62484,-1.535104,1.709201,-0.3200934,1.73486,1.13622,0.794124,35.186,-42.0272,70.37164
19.25117,0.1748047,-0.1352539,0.8366699,1.6259768,-1.8749998,-0.97168,67.968752,-10.644524,51.07404,-1.32008,1.697595,-0.2516765,4.30048,-0.23212,1.368338,51.3124,-27.3668,11.48428
19.30118,0.3425293,-0.1955566,0.6911621,3.353821236,-1.205812837,-2.909574085,34.54997872,13.38106304,-38.75013168,-1.043969,1.248609,-0.09346239,5.521115777,-8.977924415,3.16364947,24.40783397,-174.8811121,35.89904959
19.35118,0.1630859,-0.1442871,0.7429199,-3.588868,1.02539,1.035156,-138.8537847,44.62405675,78.8946017,-0.8894198,0.4679228,0.1710423,3.090984,-15.613724,5.2900938,-48.60263554,-132.7159917,42.5288866
19.40118,-0.02783203,-0.3034668,0.7165527,-3.8183586,-3.183594,-0.527344,-4.589812,-84.17968,-31.25,-0.6884452,0.1960877,0.331089,4.019492,-5.436702,3.200934,18.57016,203.54044,-41.783196
19.45119,-0.08618164,-0.3518066,0.7727051,-1.166758848,-0.966602679,1.122823435,53.02139076,44.33096022,32.99674936,-0.4184427,-0.08491027,0.3060435,5.398970206,-5.618835633,-0.500809838,27.58404731,-3.641944269,-74.02007275
19.50119,-0.2475586,-0.2504883,0.8640137,-3.2275392,2.026366,1.826172,-41.21560704,59.85937359,14.06697129,-0.2015855,-0.2528982,0.2663372,4.337144,-3.3597586,-0.794126,-21.23652412,45.18154066,-5.866323239
19.55119,0.05297851,-0.2233887,0.7585449,6.0107422,0.541992,-2.109376,184.765628,-29.68748,-78.71096,0.4746423,-0.4960226,0.3090978,13.524556,-4.862488,0.855212,183.74824,-30.054588,32.98676
19.6012,0.1320801,-0.2817383,0.802002,1.581715457,-1.166758648,0.868968206,-88.5628223,-34.16817933,59.55497313,0.7269297,-0.8985828,0.2070833,5.044739052,-8.049594081,-2.039882024,-169.5624265,-63.72937575,-57.89030241
19.6512,0.1452637,-0.2121582,0.8574219,0.263672,1.391602,1.108398,-26.36086914,51.16721297,4.788595873,0.9999864,-1.689042,0.03787364,5.461134,-15.809184,-3.3841932,8.327898956,-155.1917984,-26.88622353
19.7012,0.3100586,-0.1149902,1.075684,3.295898,1.94336,4.365242,60.64452,11.03516,65.13688,1.331075,-2.890003,0.03298672,6.621772,-24.01922,-0.0977384,23.21276,-164.20072,65.729096
19.75121,0.5666504,-0.159668,1.111816,5.130809838,-0.893377325,0.722495501,36.69089858,-56.72340181,-72.84036191,1.52472,-3.740939,-0.1563815,3.872125575,-17.01531694,-3.786607079,-54.98193212,140.0500513,-73.76262105
19.80121,0.6225586,-0.009521484,1.291992,1.118164,3.00293032,3.60352,-80.25291676,77.92615289,57.62048998,1.758681,-3.733608,0.04337143,4.67922,0.14662,3.9950586,16.1418885,343.2387387,155.6333136
19.85121,0.8767089,-0.1210938,1.232178,5.083006,-2.23144632,-1.19628,79.29684,-104.6875328,-95.996,1.017091,-3.744604,0.448986,-14.8318,-0.21992,8.1122914,-390.2204,-7.3308,82.344656
19.90121,0.4143066,0.005615234,1.175293,-9.248046,2.53418068,-1.1377,-286.62104,95.31254,1.1716,0.5406157,-4.737871,-0.2846632,-9.529506,-19.86534,-14.672984,106.04588,-392.9084,-455.705508
19.95122,0.534668,-0.1425781,0.7927246,2.406746651,-2.963274025,-7.649838032,233.0492432,-109.9271087,-130.2167173,-0.07269296,-4.888144,-0.6969972,-12.26372046,-3.004859028,-8.245030994,-54.67335445,337.142191,128.5333535
20.00122,0.5112305,0.02807617,0.567627,-0.46875,3.4130854,-4.501952,-57.50993301,127.5271885,62.95772065,-0.7079928,-4.291939,-1.261437,-12.7059968,11.9241,-11.288796,-8.845526882,298.5791806,-60.87530012
20.05122,0.4326172,0.2600098,0.04101563,-1.572266,4.6386726,-10.5322274,-22.07032,24.511744,-120.605508,-0.2431244,-2.990185,-1.569924,9.297368,26.03508,-6.16974,440.067296,282.2196,102.38112
20.10123,0.6533203,0.296875,-0.01049805,4.413179364,0.737156569,-1.030067586,119.6849703,-78.01471768,190.0051952,-0.2034181,-2.23088,-1.949882,0.793967207,15.18306339,-7.597640472,-170.0340091,-216.9969329,-28.55229898
20.15123,0.9123535,0.2573242,-0.1123047,5.180664,-0.791016,-2.036133,15.34969272,-30.56345137,-20.12130827,-0.4886922,-1.957212,-1.676825,-5.705482,5.47336,5.46114,-129.9889841,-194.1940677,261.1756094
20.20123,0.7277832,0.6010742,-0.2021484,-3.691406,6.875,-1.796874,-177.4414,153.32032,4.78518,-0.6585127,-1.609019,-1.604743,-3.39641,6.96386,1.44164,46.18144,29.81,-80.39
20.25124,0.9482421,0.5566406,-0.5117188,4.408296341,-0.888494301,-6.190169966,161.9616545,-155.2388383,-87.84834965,-0.6065892,-0.9957104,-1.216844,1.038262348,12.26371926,7.756428714,88.67571181,105.9759899,126.2705202
20.30124,0.7145996,0.5739746,-0.6027832,-4.67285,0.34668,-1.821288,-181.6229268,24.70348602,87.37763932,-0.6517932,-1.304808,-1.027475,-0.90408,-6.181952,3.78738,-38.84684695,-368.9134251,-79.38097429
20.35124,0.8830566,0.6062012,-0.4580078,3.36914,0.644532,2.895508,160.8398,5.95704,94.33592,-0.4184427,-0.6072,-0.7373143,4.66701,13.95216,5.803214,111.4218,402.68224,40.31668
20.40125,0.7521973,0.5424805,-0.5615234,-2.616662667,-1.274159168,-2.06989802,-119.6921149,-38.36615013,-99.28826276,-0.1893682,-0.1838704,-0.575435,4.580573885,8.46489902,3.236938612,-1.72837662,-109.7232749,-51.31524471
20.45125,0.5749512,0.6040039,-0.4699707,-3.544922,1.230468,1.831054,-18.56518665,50.09254336,78.01904041,-0.1411099,0.1478294,-0.4031711,0.965166,6.633996,3.445278,-72.3081577,-36.6180604,4.166787754
20.50125,0.7543945,0.6813965,-0.390625,3.588866,1.547852,1.586914,142.67576,6.34768,-4.8828,-0.1099557,0.1899791,-0.2565634,0.623084,0.842994,2.932154,-6.84164,-115.82004,-10.26248
20.55125,0.7910156,0.6508789,-0.3046875,0.732422,-0.610352,1.71875,-57.12888,-43.16408,2.63672,-0.1423316,-1.253495,0.0983493,-0.647518,-28.869482,7.098254,-25.41204,-594.24952,83.322
20.60126,0.7402344,0.5913086,-0.3525391,-1.015420916,-1.191167766,-0.956840632,-34.94986834,-11.61399253,-53.50111241,-0.1435533,-0.4300491,0.2284636,-0.024429114,16.46562488,2.601765647,12.45928586,906.5208333,-89.91178471
20.65126,0.5422363,0.6130371,-0.402832,-3.959962,0.43457,-1.005858,-58.89082168,32.51475533,-0.980347363,-0.2003638,-0.1453859,0.2535091,-1.13621,5.693264,0.50091,-22.23561772,-215.4472175,-42.01711294
20.70126,0.6157227,0.5844727,-0.2941895,1.469728,-0.571288,2.17285,108.5938,-20.11716,63.57416,-0.3090978,-0.2272419,0.1759292,-2.17468,-1.63712,-1.551598,-20.7694,-146.60768,-41.05016
20.75127,0.654541,0.6005859,-0.3776855,0.776210758,0.32219956,-1.669586083,-13.86757133,17.86617797,-76.83335498,-0.3860668,0.01343904,0.1197296,-1.539072186,4.812656269,-1.123767247,12.70961437,128.9697314,8.554904088
20.80127,0.7038574,0.6022949,-0.3603516,0.986328,0.03418,0.346678,4.202344843,-5.760391202,40.32528166,-0.4007276,0.1264491,0.07330383,-0.293216,2.2602012,-0.9285154,24.91712371,-51.04910137,3.905036931
20.85127,0.5639648,0.7143555,-0.3935547,-2.797852,2.241212,-0.664062,-75.6836,44.14064,-20.2148,-0.3304781,0.1765401,0.1795944,1.40499,1.00182,2.1258114,33.96412,-25.167624,61.086536
20.90128,0.7399902,0.6755371,-0.3608398,3.519804039,-0.776212757,0.654167167,126.3278552,-60.33642786,26.35931147,-0.3634648,0.05742133,0.07819075,-0.65960208,-2.38189902,-2.027667467,-41.28358487,-67.66084823,-83.05296674
20.95128,0.5598145,0.6359863,-0.302002,-3.603514,-0.791016,1.176756,-142.4663608,-0.296064851,10.45177667,-0.5180137,-0.03420845,0.05925393,-3.090978,-1.8325956,-0.3787364,-48.62751841,10.9860684,32.97862133
21.00128,0.6989746,0.5742188,-0.3374023,2.783202,-1.23535,-0.708006,127.73432,-8.88668,-37.69524,-0.4648685,0.5900958,0.1844813,1.062904,12.486085,2.5045474,83.07764,286.373612,57.665676
21.05128,0.7800293,0.6237793,-0.3071289,1.621094,0.99121,0.605468,-23.24216,44.5312,26.26948,-0.453262,0.09590584,0.07452556,0.23213,-9.8837992,-2.1991148,-16.61548,-447.397684,-94.073244
21.10129,0.7434082,0.651123,-0.2839355,-0.732275545,0.546764647,0.463775245,-47.0579793,-8.887129633,-2.833288443,-0.4269948,0.3573562,0.01893682,0.525238952,5.227961608,-1.11155249,5.861006843,302.1747812,21.74689683
21.15129,0.668457,0.6242676,-0.2912598,-1.499024,-0.537108,-0.146486,-15.3349691,-21.67745294,-12.2052249,-0.3139847,0.1197296,-0.01527163,2.260202,-4.752532,-0.684169,34.69926096,-199.6098722,8.54766979
21.20129,0.7954102,0.6723633,-0.3081055,2.539064,0.961914,-0.336914,80.76176,29.98044,-3.80856,-0.2364049,-0.007330383,-0.1093449,1.551596,-2.54119966,-1.8814654,-14.17212,44.2266468,-23.945928
